user_id	mean	median	CI_low	CI_high	CI_83_low	CI_83_high
ur3100	2018-12-17 17:02:09.422794+00:00	2018-12-17 16:52:54+00:00	2018-12-17 16:39:17+00:00	2018-12-17 17:48:43.500000+00:00	2018-12-17 16:39:51.315000+00:00	2018-12-17 17:42:41.895000+00:00
ur1664	2018-12-17 18:32:23.987238+00:00	2018-12-17 18:40:45+00:00	2018-12-17 17:31:14.800000+00:00	2018-12-17 19:03:51+00:00	2018-12-17 17:41:45.040000+00:00	2018-12-17 19:02:41.360000+00:00
ur1996	2018-12-17 16:38:18.904227+00:00	2018-12-17 16:33:49+00:00	2018-12-17 16:26:12+00:00	2018-12-17 17:11:40+00:00	2018-12-17 16:26:20+00:00	2018-12-17 17:02:11.860000+00:00
ur4842	2018-12-17 17:45:31.166067+00:00	2018-12-17 17:33:23+00:00	2018-12-17 16:59:29+00:00	2018-12-17 19:04:24.975000+00:00	2018-12-17 16:59:47+00:00	2018-12-17 18:54:42.455000+00:00
ur0679	2018-12-17 16:32:23.769444+00:00	2018-12-17 16:26:51.500000+00:00	2018-12-17 16:19:51+00:00	2018-12-17 17:12:44.875000+00:00	2018-12-17 16:20:00+00:00	2018-12-17 17:02:10.965000+00:00
ur2252	2018-12-17 17:02:17.819961+00:00	2018-12-17 16:54:09+00:00	2018-12-17 16:32:50+00:00	2018-12-17 17:45:35.750000+00:00	2018-12-17 16:34:20.350000+00:00	2018-12-17 17:42:34+00:00
ur7863	2018-12-17 16:55:33.725806+00:00	2018-12-17 16:53:01+00:00	2018-12-17 16:43:58+00:00	2018-12-17 17:19:14.400000+00:00	2018-12-17 16:44:24.920000+00:00	2018-12-17 17:14:19.690000+00:00
ur0708	2018-12-17 18:00:44.550162+00:00	2018-12-17 18:05:05.500000+00:00	2018-12-17 17:30:35+00:00	2018-12-17 18:35:20.875000+00:00	2018-12-17 17:31:07.445000+00:00	2018-12-17 18:31:09.885000+00:00
ur5489						
ur3161	2018-12-17 16:38:38.805492+00:00	2018-12-17 16:37:03+00:00	2018-12-17 16:19:55+00:00	2018-12-17 17:09:49.300000+00:00	2018-12-17 16:20:32.120000+00:00	2018-12-17 17:04:29.940000+00:00
ur4989	2018-12-17 17:45:39.413043+00:00	2018-12-17 17:38:29.500000+00:00	2018-12-17 17:29:13+00:00	2018-12-17 18:41:18+00:00	2018-12-17 17:29:36+00:00	2018-12-17 18:11:39.925000+00:00
ur7717	2018-12-17 17:03:29.689189+00:00	2018-12-17 16:48:44+00:00	2018-12-17 16:32:41+00:00	2018-12-17 17:56:53.850000+00:00	2018-12-17 16:33:25.615000+00:00	2018-12-17 17:51:07.650000+00:00
ur8247						
ur3528	2018-12-17 16:51:28.562044+00:00	2018-12-17 16:46:45+00:00	2018-12-17 16:38:57+00:00	2018-12-17 17:19:47+00:00	2018-12-17 16:39:01+00:00	2018-12-17 17:15:32.640000+00:00
ur0549						
ur7999						
ur0432	2018-12-17 16:11:41.222505+00:00	2018-12-17 16:09:02+00:00	2018-12-17 15:52:00+00:00	2018-12-17 16:49:46.250000+00:00	2018-12-17 15:52:12+00:00	2018-12-17 16:37:15.910000+00:00
ur1603						
ur6577						
ur8564	2018-12-17 16:27:23.446541+00:00	2018-12-17 16:30:58+00:00	2018-12-17 15:58:17+00:00	2018-12-17 16:45:47.550000+00:00	2018-12-17 16:11:11+00:00	2018-12-17 16:43:24.560000+00:00
ur9070	2018-12-17 16:38:38.493056+00:00	2018-12-17 16:38:40+00:00	2018-12-17 16:25:45.700000+00:00	2018-12-17 16:51:14.300000+00:00	2018-12-17 16:28:47+00:00	2018-12-17 16:49:26+00:00
