user_id	mean	median	CI_low	CI_high	CI_83_low	CI_83_high
ud0539	2018-12-17 17:13:35.114232+00:00	2018-12-17 17:01:16.500000+00:00	2018-12-17 16:43:06+00:00	2018-12-17 18:10:19+00:00	2018-12-17 16:43:38.305000+00:00	2018-12-17 18:05:37+00:00
ud0897	2018-12-17 17:02:41.390244+00:00	2018-12-17 17:10:01+00:00	2018-12-17 16:11:02.050000+00:00	2018-12-17 17:52:11.800000+00:00	2018-12-17 16:11:28.590000+00:00	2018-12-17 17:48:25.560000+00:00
ud0517	2018-12-17 17:15:13.176591+00:00	2018-12-17 17:11:51+00:00	2018-12-17 16:43:54+00:00	2018-12-17 17:56:12+00:00	2018-12-17 16:44:22.620000+00:00	2018-12-17 17:53:04.830000+00:00
ud0906	2018-12-17 17:59:30.324830+00:00	2018-12-17 17:52:03.500000+00:00	2018-12-17 17:34:13+00:00	2018-12-17 18:39:46.450000+00:00	2018-12-17 17:34:47.685000+00:00	2018-12-17 18:35:29.940000+00:00
ud0015						
ud1068	2018-12-17 18:16:00+00:00	2018-12-17 18:14:24+00:00	2018-12-17 18:12:53.900000+00:00	2018-12-17 18:22:01.650000+00:00	2018-12-17 18:13:03.260000+00:00	2018-12-17 18:20:39.210000+00:00
ud0924	2018-12-17 16:56:08.850299+00:00	2018-12-17 17:05:02+00:00	2018-12-17 16:11:00.350000+00:00	2018-12-17 17:46:55.700000+00:00	2018-12-17 16:12:33+00:00	2018-12-17 17:43:41.270000+00:00
ud0460	2018-12-17 17:14:16.335561+00:00	2018-12-17 17:11:55+00:00	2018-12-17 16:43:01.375000+00:00	2018-12-17 17:52:56+00:00	2018-12-17 16:44:59.485000+00:00	2018-12-17 17:48:59.535000+00:00
ud0679	2018-12-17 17:19:27.255234+00:00	2018-12-17 17:07:48+00:00	2018-12-17 16:50:45+00:00	2018-12-17 18:23:41.950000+00:00	2018-12-17 16:51:17+00:00	2018-12-17 18:12:30.940000+00:00
ud0470						
ud1149	2018-12-17 17:29:32.437601+00:00	2018-12-17 17:19:33+00:00	2018-12-17 17:04:02+00:00	2018-12-17 18:25:48.200000+00:00	2018-12-17 17:04:14+00:00	2018-12-17 18:11:43.480000+00:00
